Product group code,Productgroup_oms,Product code,Product description,Product_description,Product_synonyms,Measuring unit,Amount of,comment line,Enriched with,Contains_a_track_of,ENERCJ_kJ,ENERCC_kcal,PROT_g,PROTPL_g,PROTAN_g,NT_g,CHO_g,SUGAR_g,STARCH_g,POLYL_g,FIBT_g,ALC_g,WATER_g,OA_g,FAT_g,FACID_g,FASAT_g,FAMSCIS_g,FAPU_g,FAPUN3_g,FAPUN6_g,FATRS_g,F4_0_g,F6_0_g,F8_0_g,F10_0_g,F11_0_g,F12_0_g,F13_0_g,F14_0_g,F15_0_g,F16_0_g,F17_0_g,F18_0_g,F19_0_g,F20_0_g,F21_0_g,F22_0_g,F23_0_g,F24_0_g,F25_0_g,F26_0_g,FASATXR_g,F10_1CIS_g,F12_1CIS_g,F14_1CIS_g,F16_1CIS_g,F18_1CIS_g,F20_1CIS_g,F22_1CIS_g,F24_1CIS_g,FAMSCXR_g,F18_2CN6_g,F18_2CN9_g,F18_2CT_g,F18_2TC_g,F18_2R_g,F18_3CN3_g,F18_3CN6_g,F18_4CN3_g,F20_2CN6_g,F20_3CN9_g,F20_3CN6_g,F20_3CN3_g,F20_4CN6_g,F20_4CN3_g,F20_5CN3_g,F21_5CN3_g,F22_2CN6_g,F22_2CN3_g,F22_3CN3_g,F22_4CN6_g,F22_5CN6_g,F22_5CN3_g,F22_6CN3_g,F24_2CN6_g,FAPUXR_g,F10_1TRS_g,F12_1TRS_g,F14_1TRS_g,F16_1TRS_g,F18_1TRS_g,F18_2TTN6_g,F18_3TTTN3_g,F20_1TRS_g,F20_2TT_g,F22_1TRS_g,F24_1TRS_g,FAMSTXR_g,FAUN_g,CHORL_mg,NA_mg,K_mg,CA_mg,P_mg,MG_mg,FE_mg,HAEM_mg,NHAEM_mg,CU_mg,SE_mug,ZN_mg,ID_mug,ASH_g,VITA_RAE_mug,VITA_RE_mug,RETOL_mug,CARTBTOT_mug,CARTA_mug,LUTN_mug,ZEA_mug,CRYPXB_mug,LYCPN_mug,VITD_mug,CHOCALOH_mug,CHOCAL_mug,VITE_mg,TOCPHA_mg,TOCPHB_mg,TOCPHG_mg,TOCPHD_mg,VITK_mug,VITK1_mug,VITK2_mug,THIA_mg,RIBF_mg,VITB6_mg,VITB12_mug,NIA_mg,FOL_mug,FOLFD_mug,FOLAC_mug,VITC_mg
9,Vegetable,57,Corn sugar-boiled,Sweetcorn boiled,Sweet corn cooked,g,100,per 100g.,,SE,312,74,2.5,2.5,0.0,,11.6,8.1,3.5,0.0,2.5,0.0,82.0,,1.4,1.3,0.2,0.4,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,11.0,100.0,45.0,0.5,0.0,0.5,0.04,0.0,0.4,3.3,,3.0,7.0,0.0,24.0,33.0,444.0,375.0,0.0,0.0,0.0,0.0,0.0,0.9,,,,,0.4,0.4,,0.12,0.07,0.1,0.0,1.7,34.0,34.0,0.0,7.0
9,Vegetable,58,bean sprouts raw,bean sprouts raw,,g,100,per 100g.,,"CARTA, CRYPXB, LYCPNO",104,25,2.2,2.2,0.0,0.4,3.2,1.8,1.4,0.0,1.2,0.0,93.0,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,121.0,16.0,37.0,15.0,0.4,0.0,0.4,0.1,1.0,0.3,,0.3,0.0,1.0,0.0,5.0,0.0,46.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,2.7,2.7,,0.06,0.07,0.019,0.0,1.0,30.8,30.8,0.0,8.0
9,Vegetable,59,bean sprouts cooked,Bean sprouts boiled,,g,100,per 100g.,,"CARTA, CRYPXB, LYCPNO",72,17,1.8,1.8,0.0,0.3,1.7,1.1,0.6,0.0,1.2,0.0,95.0,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,67.0,22.0,30.0,13.0,0.4,0.0,0.4,0.1,1.0,0.26,,0.2,1.0,1.0,0.0,7.0,0.0,57.0,10.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,3.3,3.3,,0.05,0.05,0.018,0.0,1.0,30.0,30.0,0.0,4.0
9,Vegetable,60,Tomato just raw,Tomatoes classic round raw,Tomatoes just raw,g,100,per 100g.,,,85,20,0.7,0.7,0.0,,2.9,2.9,0.0,0.0,1.3,0.0,95.4,,0.4,0.3,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,246.0,11.0,23.0,8.0,0.3,0.0,0.3,0.05,0.0,0.15,2.5,0.6,39.0,77.0,0.0,464.0,0.0,83.0,4.0,0.0,2949.0,0.0,0.0,0.0,0.7,0.6,0.0,0.4,0.0,6.0,6.0,,0.03,0.01,0.077,0.0,0.5,15.7,15.7,0.0,15.0
9,Vegetable,61,Tomato just cooked,Tomatoes classic round boiled,Tomatoes just cooked,g,100,per 100g.,,,96,23,0.7,0.7,0.0,,2.9,2.8,0.1,0.0,1.3,0.0,94.1,,0.7,0.5,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,233.0,9.0,24.0,8.0,0.6,0.0,0.6,0.03,0.0,0.21,2.5,0.4,43.0,85.0,0.0,511.0,0.0,81.0,0.0,0.0,3465.0,0.0,0.0,0.0,0.7,0.7,0.0,0.4,0.0,2.8,2.8,,0.03,0.01,0.077,0.0,0.6,27.8,27.8,0.0,14.0
9,Vegetable,62,Beans garden raw,beans broad raw,Broad beans raw,g,100,per 100g.,,,211,51,5.0,5.0,0.0,,4.0,0.0,4.0,0.0,7.3,0.0,85.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,400.0,20.0,100.0,28.0,0.9,0.0,0.9,0.11,1.0,0.9,4.0,,9.0,19.0,0.0,111.0,4.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,11.4,11.4,,0.1,0.15,0.07,0.0,0.9,150.0,150.0,0.0,80.0
9,Vegetable,63,Onion raw,Onions raw,Onions raw,g,100,per 100g.,,,157,37,1.3,1.3,0.0,,6.3,4.5,1.8,0.0,2.7,0.0,89.1,,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.05,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,4.0,185.0,29.0,33.0,9.0,0.3,0.0,0.3,0.06,1.0,0.29,3.0,0.4,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.4,0.4,,0.04,0.01,0.12,0.0,0.2,23.7,23.7,0.0,5.0
9,Vegetable,64,Onion cooked,Onions boiled,Onions cooked,g,100,per 100g.,,,147,35,1.0,1.0,0.0,,6.3,3.0,3.3,0.0,2.2,0.0,90.0,,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,159.0,24.0,38.0,9.0,0.2,0.0,0.2,0.07,0.0,0.31,1.0,0.4,1.0,1.0,0.0,4.0,0.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.5,0.5,,0.03,0.01,0.12,0.0,0.2,21.3,21.3,0.0,5.0
9,Vegetable,65,lettuce field- raw,Lettuce lambs raw,Lamb's lettuce raw,g,100,per 100g.,,SUGAR,74,18,2.6,2.6,0.0,0.4,0.5,0.0,0.4,0.0,1.7,0.0,93.8,,0.2,0.2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,,,,,0.06,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,5.0,489.0,79.0,48.0,28.0,1.1,0.0,1.1,0.07,0.0,0.32,,1.2,310.0,620.0,0.0,3654.0,80.0,5870.0,0.0,46.0,0.0,0.0,0.0,0.0,,,,,,167.0,167.0,,0.08,0.13,0.059,0.0,0.4,26.0,26.0,0.0,8.0
9,Vegetable,67,Chicory raw,chicory raw,Brussels praise raw,g,100,per 100g.,,,78,19,1.3,1.3,0.0,,2.4,2.4,0.0,0.0,1.2,0.0,95.2,,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.0,,,,,,,,0.0,,0.04,,0.0,,,,,,,,,,,,,,0.0,,,,,0.07,,,,,0.01,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,2.0,194.0,22.0,34.0,10.0,0.2,0.0,0.2,0.09,0.0,0.2,0.4,0.4,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,0.03,0.037,0.0,0.2,10.0,10.0,0.0,0.0
9,Vegetable,68,Chicory cooked,chicory boiled,Brussels praise cooked,g,100,per 100g.,,,69,16,1.2,1.2,0.0,,2.0,2.1,0.0,0.0,1.1,0.0,95.3,,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,183.0,24.0,31.0,10.0,0.2,0.0,0.2,0.05,0.0,0.17,0.4,0.3,1.0,1.0,0.0,8.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,,,,0.07,0.02,0.018,0.0,0.2,25.2,25.2,0.0,0.0
9,Vegetable,69,Cabbage white raw,Cabbage white raw,,g,100,per 100g.,,,124,30,2.0,2.0,0.0,,4.0,4.0,0.0,0.0,2.8,0.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,200.0,30.0,30.0,9.0,0.5,0.0,0.5,0.01,1.0,0.23,2.0,,1.0,2.0,0.0,12.0,0.0,30.0,49.0,0.0,6.0,0.0,0.0,0.0,0.2,,,,,60.0,60.0,,0.04,0.04,0.15,0.0,0.3,30.0,30.0,0.0,29.0
9,Vegetable,70,Cabbage white boiled,Cabbage white cooked,,g,100,per 100g.,,,68,16,0.9,0.9,0.0,,1.8,1.8,0.0,0.0,2.8,0.0,94.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,147.0,51.0,24.0,7.0,0.2,0.0,0.2,0.03,3.0,0.07,2.0,,1.0,2.0,0.0,13.0,0.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,64.5,64.5,,0.04,0.04,0.1,0.0,0.3,23.0,23.0,0.0,15.0
9,Vegetable,71,Carrot raw gem,Carrot raw average,,g,100,"per 100g. For more information, see Overview of recipes on the NEVO website.",,,137,33,0.7,0.7,0.0,,5.3,3.9,1.4,0.0,2.9,0.0,90.0,,0.3,0.2,0.1,0.0,0.2,0.0,0.1,0.0,,,,,,,,,,0.05,,0.01,,,,,,,,,,,,,,0.01,,,,,0.15,,,,,0.01,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,29.0,266.0,27.0,29.0,7.0,0.2,0.0,0.2,0.04,0.0,0.22,2.5,0.7,694.0,1390.0,0.0,6984.0,2684.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.1,0.0,7.4,7.4,,0.03,0.03,0.08,0.0,0.6,27.8,27.8,0.0,3.0
9,Vegetable,72,Carrot boiled gem,Carrot boiled average,,g,100,"per 100g. For more information, see Overview of recipes on the NEVO website.",,,133,32,0.7,0.7,0.0,,5.2,4.9,0.4,0.0,2.9,0.0,90.4,,0.3,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,214.0,28.0,27.0,7.0,0.2,0.0,0.2,0.04,0.0,0.24,2.5,0.5,849.0,1700.0,0.0,8742.0,2889.0,280.0,6.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7,0.1,0.2,0.0,7.4,7.4,,0.03,0.02,0.07,0.0,0.4,29.5,29.5,0.0,3.0
9,Vegetable,73,Carbon dioxide- raw,Cabbage sauerkraut raw,sauerkraut raw,g,100,per 100g.,,,55,13,1.1,1.1,0.0,,0.6,0.0,0.6,0.0,3.2,0.0,91.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,210.0,62.0,30.0,9.0,0.3,0.0,0.3,0.03,3.0,0.12,1.0,,2.0,3.0,0.0,18.0,0.0,30.0,49.0,0.0,6.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,31.2,25.1,6.1,0.0,0.04,0.13,0.0,0.2,9.0,9.0,0.0,25.0
9,Vegetable,74,Carbon dioxide - boiled,Cabbage sauerkraut cooked,sauerkraut cooked,g,100,per 100g.,,,58,14,0.9,0.9,0.0,,1.0,0.0,1.0,0.0,3.2,0.0,92.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,138.0,46.0,30.0,8.0,0.4,0.0,0.4,0.03,3.0,0.1,1.0,1.1,2.0,3.0,0.0,18.0,0.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,31.2,25.1,6.1,0.02,0.01,0.17,0.0,0.2,7.0,7.0,0.0,15.0
9,Vegetable,75,Vegetable soup- raw,Vegetable mix for soup raw,Soup vegetables raw,g,100,"per 100g. For more information, see Overview of recipes on the NEVO website.",,,135,32,1.4,1.5,0.0,,4.6,3.0,1.6,0.0,3.2,0.0,89.7,,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,,0.06,0.0,,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,26.0,308.0,41.0,39.0,10.0,0.8,0.0,0.8,0.04,1.0,0.38,2.3,0.4,215.0,429.0,0.0,2236.0,676.0,826.0,4.0,0.0,10.0,0.0,0.0,0.0,0.3,0.3,0.0,0.1,0.0,43.8,43.8,,0.04,0.05,0.19,0.0,0.5,57.1,57.1,0.0,17.0
9,Vegetable,124,Radish raw,Radish raw,,g,100,per 100g.,,,92,22,1.0,1.0,0.0,,4.0,3.0,1.0,0.0,0.9,0.0,95.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,250.0,30.0,30.0,5.0,2.0,0.0,2.0,0.01,0.0,0.2,1.0,,1.0,2.0,0.0,9.0,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,,0.05,0.03,0.08,0.0,0.2,38.0,38.0,0.0,20.0
9,Vegetable,125,black radish raw,Radish black raw,,g,100,per 100g.,,,127,30,2.0,2.0,0.0,,5.0,1.0,4.0,0.0,1.0,0.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,400.0,125.0,70.0,10.0,2.0,0.0,2.0,0.05,0.0,0.28,,,1.0,2.0,0.0,9.0,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.07,0.02,0.08,0.0,0.4,38.0,38.0,0.0,30.0
9,Vegetable,126,Stronger raw,Cress garden raw,Cress raw,g,100,per 100g.,,,60,15,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,3.3,0.0,93.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,500.0,250.0,80.0,44.0,2.5,0.0,2.5,0.09,0.0,0.46,0.9,,346.0,692.0,0.0,4150.0,,,,,,0.0,0.0,0.0,3.6,,,,,541.9,541.9,,0.01,0.1,0.17,0.0,1.0,110.0,110.0,0.0,50.0
9,Vegetable,127,raw cost avg,Vegetables mixture raw average,,g,100,"per 100g. For more information, see Overview of recipes on the NEVO website.",,,76,18,0.9,0.9,0.0,0.0,2.2,2.0,0.2,0.0,1.2,0.0,95.0,,0.4,0.3,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,240.0,27.0,30.0,11.0,0.6,0.0,0.6,0.04,0.0,0.32,2.5,0.5,80.0,159.0,0.0,864.0,179.0,440.0,6.0,7.0,933.0,0.0,0.0,0.0,0.4,0.3,0.0,0.2,0.0,32.8,32.8,,0.03,0.03,0.06,0.0,0.4,16.9,16.9,0.0,9.0
9,Vegetable,129,Endive can/glass,endive tinned,,g,100,per 100g.,,,70,17,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,4.5,0.0,96.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,175.0,40.0,20.0,10.0,2.0,0.0,2.0,0.06,0.0,0.27,,,187.0,374.0,0.0,2240.0,8.0,2926.0,6.0,,26.0,0.0,0.0,0.0,0.8,0.6,0.0,1.2,0.0,337.0,337.0,,0.02,0.05,0.02,0.0,0.2,45.0,45.0,0.0,2.0
